Lat,Lon,inches
46.9013,-114.4289,0.54
46.9078,-114.3715,0.63
46.9143,-114.3142,0.34
46.9207,-114.2568,0.27
46.927,-114.1994,0.17
46.9334,-114.142,0.15
46.9397,-114.0845,0.18
46.9459,-114.0271,0.26
46.9521,-113.9696,0.36
46.9583,-113.9121,0.51
46.9644,-113.8546,0.67
46.9705,-113.7971,0.67
46.9766,-113.7395,0.38
46.9826,-113.682,0.19
46.9886,-113.6244,0.21
46.9945,-113.5668,0.2
47.0004,-113.5092,0.22
47.0063,-113.4515,0.17
47.0121,-113.3939,0.1
47.0179,-113.3362,0.11
47.0236,-113.2785,0.09
47.0293,-113.2208,0.08
47.035,-113.1631,0.08
47.0406,-113.1054,0.09
47.0462,-113.0476,0.08
47.0517,-112.9898,0.09
47.0572,-112.932,0.1
47.0627,-112.8742,0.22
47.0681,-112.8164,0.3
47.0735,-112.7586,0.38
47.0789,-112.7007,0.31
47.0842,-112.6429,0.21
47.0894,-112.585,0.16
47.0947,-112.5271,0.16
47.0999,-112.4692,0.12
47.105,-112.4113,0.08
47.1101,-112.3533,0.08
47.1152,-112.2954,0.07
47.1202,-112.2374,0.05
47.1252,-112.1794,0.04
47.1302,-112.1214,0.04
47.1351,-112.0634,0.03
47.1399,-112.0053,0.04
47.1448,-111.9473,0.04
47.1496,-111.8892,0.03
47.1543,-111.8312,0.03
47.159,-111.7731,0.02
47.1637,-111.715,0.01
47.1683,-111.6568,0.01
47.1729,-111.5987,0.01
47.1775,-111.5406,0.01
47.182,-111.4824,0.01
47.1865,-111.4242,0.01
47.1909,-111.3661,0.01
47.1953,-111.3079,0.01
47.1996,-111.2496,0.02
47.204,-111.1914,0.03
47.2082,-111.1332,0.02
47.2125,-111.0749,0.02
47.2166,-111.0167,0.01
47.2208,-110.9584,0.01
47.2249,-110.9001,0.02
47.229,-110.8418,0.02
47.233,-110.7835,0.05
47.237,-110.7252,0.07
47.241,-110.6668,0.1
47.2449,-110.6085,0.09
47.2487,-110.5501,0.06
47.2526,-110.4918,0.05
47.2564,-110.4334,0.06
47.2601,-110.375,0.06
47.2638,-110.3166,0.08
47.2675,-110.2582,0.1
47.2711,-110.1997,0.1
47.2747,-110.1413,0.1
47.2782,-110.0829,0.1
47.2818,-110.0244,0.08
47.2852,-109.9659,0.06
47.2886,-109.9074,0.06
47.292,-109.849,0.05
47.2954,-109.7905,0.04
47.2987,-109.7319,0.04
47.3019,-109.6734,0.02
47.3052,-109.6149,0.02
47.3084,-109.5564,0.02
47.3115,-109.4978,0.03
47.3146,-109.4393,0.03
47.3177,-109.3807,0.02
47.3207,-109.3221,0.02
47.3237,-109.2635,0.02
47.3266,-109.2049,0.02
47.3295,-109.1463,0.03
47.3324,-109.0877,0.03
47.3352,-109.0291,0.04
47.338,-108.9705,0.06
47.3407,-108.9118,0.07
47.3434,-108.8532,0.08
47.3461,-108.7945,0.07
47.3487,-108.7359,0.06
47.3512,-108.6772,0.07
47.3538,-108.6185,0.07
47.3563,-108.5598,0.06
47.3587,-108.5011,0.04
47.3611,-108.4424,0.05
47.3635,-108.3837,0.04
47.3658,-108.325,0.04
47.3681,-108.2663,0.04
47.3704,-108.2076,0.02
47.3726,-108.1488,0.02
47.3748,-108.0901,0.02
47.3769,-108.0313,0.03
47.379,-107.9726,0.02
47.381,-107.9138,0.02
47.383,-107.8551,0.02
47.385,-107.7963,0.02
47.3869,-107.7375,0.03
47.3888,-107.6787,0.02
47.3906,-107.6199,0.02
47.3924,-107.5611,0.02
47.3942,-107.5023,0.02
47.3959,-107.4435,0.02
47.3976,-107.3847,0.02
47.3992,-107.3259,0.02
47.4008,-107.2671,0.02
47.4024,-107.2083,0.02
47.4039,-107.1494,0.02
47.4054,-107.0906,0.02
47.4068,-107.0317,0.01
47.4082,-106.9729,0.01
47.4095,-106.9141,0.01
47.4109,-106.8552,0
45.7712,-88.4766,0.01
45.7147,-88.2062,0.02
45.7033,-88.1522,0.02
45.6919,-88.0983,0.04
45.6804,-88.0444,0.03
45.6689,-87.9905,0.04
45.6574,-87.9366,0.04
45.6458,-87.8828,0.07
45.6342,-87.829,0.09
45.6226,-87.7752,0.12
45.6109,-87.7215,0.1
45.5992,-87.6678,0.09
45.5874,-87.6141,0.07
45.5757,-87.5605,0.05
45.5639,-87.5069,0.05
45.552,-87.4533,0.06
45.5401,-87.3997,0.06
45.5282,-87.3462,0.05
45.5163,-87.2927,0.06
45.5043,-87.2393,0.05
45.4923,-87.1859,0.04
45.4803,-87.1325,0.04
45.4682,-87.0791,0.03
45.4561,-87.0258,0.03
45.4439,-86.9725,0.03
45.4317,-86.9193,0.01
45.4195,-86.866,0.01
45.4073,-86.8129,0.01
45.395,-86.7597,0.01
45.3827,-86.7066,0.01
45.3703,-86.6535,0.01
45.3081,-86.3885,0.01
45.1164,-85.5985,0.01
45.0903,-85.4937,0.01
45.0771,-85.4414,0.02
45.064,-85.3891,0.02
45.0508,-85.3368,0.03
45.0376,-85.2846,0.01
45.0244,-85.2324,0.02
45.0111,-85.1803,0.01
44.9978,-85.1281,0.02
44.9845,-85.076,0.02
44.9711,-85.024,0.02
44.9577,-84.972,0.02
44.9443,-84.92,0.04
44.9308,-84.868,0.04
44.9173,-84.8161,0.04
44.9038,-84.7642,0.03
44.8902,-84.7124,0
44.8767,-84.6606,0.04
44.863,-84.6088,0.04
44.8494,-84.557,0.05
44.8357,-84.5053,0.01
44.6831,-83.9388,0.01
44.669,-83.8875,0.01
44.6549,-83.8363,0.01
44.6408,-83.785,0.01
44.6266,-83.7339,0.01
44.6124,-83.6827,0.03
44.5982,-83.6316,0.01
44.584,-83.5805,0.02
44.5697,-83.5295,0.01
43.214,-79.2298,0.12
41.4253,-74.6905,0
41.4061,-74.6466,0
41.3675,-74.5589,0
41.3482,-74.5151,0
41.3288,-74.4714,0
41.3095,-74.4277,0
41.2901,-74.3841,0
41.2707,-74.3405,0
41.2512,-74.2969,0
41.2318,-74.2533,0
41.2123,-74.2098,0
41.1928,-74.1664,0
41.1733,-74.123,0
41.1537,-74.0796,0.02
41.1342,-74.0362,0.03
41.1146,-73.9929,0.04
41.095,-73.9497,0.06
41.0753,-73.9065,0.06
41.0557,-73.8633,0.06
41.036,-73.8201,0.07
41.0163,-73.777,0.1
40.9966,-73.734,0.16
40.9769,-73.6909,0.24
40.9571,-73.6479,0.25
40.9373,-73.605,0.25
40.9175,-73.5621,0.22
40.8977,-73.5192,0.21
40.8779,-73.4764,0.26
40.858,-73.4336,0.25
40.8381,-73.3909,0.24
40.8182,-73.3481,0.25
40.7983,-73.3055,0.25
40.7783,-73.2628,0.23
40.7583,-73.2202,0.23
40.7384,-73.1777,0.23
40.7183,-73.1352,0.23
40.6983,-73.0927,0.23
40.6783,-73.0503,0.27
40.6582,-73.0079,0.31
40.6381,-72.9655,0.36
40.618,-72.9232,0.41
45.231,-124.1046,0.24
45.2439,-124.052,0.24
45.2566,-123.9992,0.25
45.2694,-123.9465,0.31
45.2821,-123.8937,0.34
45.2948,-123.8409,0.31
45.3075,-123.7881,0.33
45.3201,-123.7352,0.34
45.3327,-123.6823,0.36
45.3453,-123.6294,0.43
45.3578,-123.5764,0.48
45.3703,-123.5234,0.51
45.3828,-123.4703,0.52
45.3952,-123.4173,0.4
45.4076,-123.3641,0.36
45.42,-123.311,0.3
45.4323,-123.2578,0.24
45.4446,-123.2046,0.21
45.4569,-123.1514,0.2
45.4691,-123.0981,0.21
45.4813,-123.0448,0.18
45.4935,-122.9915,0.17
45.5056,-122.9381,0.17
45.5177,-122.8847,0.18
45.5297,-122.8313,0.2
45.5418,-122.7778,0.29
45.5538,-122.7243,0.29
45.5657,-122.6708,0.31
45.5776,-122.6173,0.33
45.5895,-122.5637,0.36
45.6014,-122.51,0.37
45.6132,-122.4564,0.4
45.625,-122.4027,0.43
45.6368,-122.349,0.54
45.6485,-122.2952,0.73
45.6602,-122.2415,0.82
45.6718,-122.1876,0.91
45.6834,-122.1338,0.96
45.695,-122.0799,1.18
45.7066,-122.026,1.09
45.7181,-121.9721,0.97
45.7295,-121.9181,0.82
45.741,-121.8641,0.77
45.7524,-121.8101,0.7
45.7638,-121.756,0.92
45.7751,-121.7019,0.81
45.7864,-121.6478,0.51
45.7977,-121.5937,0.48
45.8089,-121.5395,0.31
45.8201,-121.4853,0.28
45.8313,-121.431,0.38
45.8424,-121.3768,0.44
45.8535,-121.3225,0.46
45.8646,-121.2681,0.46
45.8756,-121.2138,0.46
45.8866,-121.1594,0.44
45.8976,-121.105,0.29
45.9085,-121.0505,0.33
45.9194,-120.996,0.37
45.9302,-120.9415,0.4
45.941,-120.887,0.46
45.9518,-120.8324,0.55
45.9626,-120.7778,0.53
45.9733,-120.7232,0.5
45.9839,-120.6685,0.55
45.9946,-120.6138,0.61
46.0052,-120.5591,0.68
46.0158,-120.5043,0.65
46.0263,-120.4496,0.58
46.0368,-120.3948,0.53
46.0472,-120.3399,0.47
46.0577,-120.2851,0.43
46.0681,-120.2302,0.37
46.0784,-120.1752,0.31
46.0887,-120.1203,0.26
46.099,-120.0653,0.23
46.1093,-120.0103,0.18
46.1195,-119.9553,0.15
46.1296,-119.9002,0.14
46.1398,-119.8451,0.12
46.1499,-119.79,0.11
46.16,-119.7349,0.1
46.17,-119.6797,0.09
46.18,-119.6245,0.08
46.1899,-119.5692,0.08
46.1999,-119.514,0.07
46.2097,-119.4587,0.07
46.2196,-119.4034,0.07
46.2294,-119.348,0.08
46.2392,-119.2927,0.08
46.2489,-119.2373,0.08
46.2586,-119.1819,0.09
46.2683,-119.1264,0.1
46.2779,-119.0709,0.1
46.2875,-119.0154,0.1
46.2971,-118.9599,0.12
46.3066,-118.9043,0.13
46.3161,-118.8488,0.13
46.3255,-118.7931,0.12
46.3349,-118.7375,0.12
46.3443,-118.6818,0.13
46.3537,-118.6262,0.13
46.363,-118.5704,0.14
46.3722,-118.5147,0.14
46.3815,-118.4589,0.13
46.3906,-118.4031,0.15
46.3998,-118.3473,0.15
46.4089,-118.2915,0.2
46.418,-118.2356,0.17
46.427,-118.1797,0.22
46.436,-118.1238,0.19
46.445,-118.0678,0.17
46.4539,-118.0118,0.13
46.4628,-117.9558,0.09
46.4717,-117.8998,0.09
46.4805,-117.8438,0.09
46.4893,-117.7877,0.08
46.498,-117.7316,0.08
46.5068,-117.6755,0.08
46.5154,-117.6193,0.07
46.5241,-117.5631,0.07
46.5327,-117.5069,0.07
46.5412,-117.4507,0.07
46.5497,-117.3945,0.07
46.5582,-117.3382,0.07
46.5667,-117.2819,0.06
46.5751,-117.2256,0.08
46.5834,-117.1692,0.08
46.5918,-117.1129,0.09
46.6001,-117.0565,0.11
46.6083,-117.0001,0.13
46.6166,-116.9436,0.14
46.6247,-116.8872,0.16
46.6329,-116.8307,0.16
46.641,-116.7742,0.17
46.6491,-116.7176,0.19
46.6571,-116.6611,0.21
46.6651,-116.6045,0.25
46.673,-116.5479,0.29
46.681,-116.4913,0.42
46.6888,-116.4346,0.56
46.6967,-116.378,0.61
46.7045,-116.3213,0.62
46.7123,-116.2646,0.53
46.72,-116.2078,0.49
46.7277,-116.1511,0.59
46.7353,-116.0943,0.65
46.7429,-116.0375,0.46
46.7505,-115.9807,0.39
46.758,-115.9238,0.48
46.7655,-115.8669,0.51
46.773,-115.81,0.58
46.7804,-115.7531,0.51
46.7878,-115.6962,0.45
46.7952,-115.6392,0.51
46.8025,-115.5823,0.6
46.8097,-115.5253,0.56
46.817,-115.4682,0.49
46.8242,-115.4112,0.54
46.8313,-115.3541,0.6
46.8384,-115.2971,0.83
46.8455,-115.24,0.71
46.8525,-115.1828,0.55
46.8595,-115.1257,0.53
46.8665,-115.0685,0.57
46.8734,-115.0113,0.7
46.8803,-114.9541,0.97
46.8871,-114.8969,1.07
46.894,-114.8397,0.68
46.9007,-114.7824,0.54
46.9074,-114.7251,0.29
46.9141,-114.6678,0.36
46.9208,-114.6105,0.55
46.9274,-114.5532,0.53
46.934,-114.4958,0.31
46.9405,-114.4384,0.41
46.947,-114.381,0.5
46.9535,-114.3236,0.36
46.9599,-114.2662,0.23
46.9662,-114.2087,0.14
46.9726,-114.1512,0.16
46.9789,-114.0937,0.23
46.9851,-114.0362,0.37
46.9914,-113.9787,0.57
46.9975,-113.9211,0.75
47.0037,-113.8636,0.61
47.0098,-113.806,0.64
47.0159,-113.7484,0.4
47.0219,-113.6908,0.25
47.0279,-113.6331,0.3
47.0338,-113.5755,0.34
47.0397,-113.5178,0.26
47.0456,-113.4601,0.18
47.0514,-113.4024,0.11
47.0572,-113.3447,0.1
47.063,-113.2869,0.07
47.0687,-113.2292,0.07
47.0743,-113.1714,0.08
47.08,-113.1136,0.11
47.0856,-113.0558,0.21
47.0911,-112.998,0.21
47.0966,-112.9401,0.17
47.1021,-112.8822,0.32
47.1075,-112.8244,0.31
47.1129,-112.7665,0.41
47.1183,-112.7086,0.36
47.1236,-112.6507,0.23
47.1289,-112.5927,0.2
47.1341,-112.5348,0.2
47.1393,-112.4768,0.14
47.1445,-112.4188,0.08
47.1496,-112.3608,0.08
47.1546,-112.3028,0.07
47.1597,-112.2448,0.06
47.1647,-112.1867,0.05
47.1696,-112.1286,0.04
47.1746,-112.0706,0.03
47.1794,-112.0125,0.03
47.1843,-111.9544,0.04
47.1891,-111.8963,0.04
47.1938,-111.8381,0.03
47.1985,-111.78,0.01
47.2032,-111.7218,0.01
47.2079,-111.6636,0.01
47.2125,-111.6054,0.01
47.217,-111.5472,0.01
47.2215,-111.489,0.01
47.226,-111.4308,0
47.2304,-111.3726,0.01
47.2348,-111.3143,0.01
47.2392,-111.256,0.01
47.2435,-111.1977,0.01
47.2478,-111.1395,0.01
47.252,-111.0811,0.01
47.2562,-111.0228,0.01
47.2604,-110.9645,0.01
47.2645,-110.9061,0.02
47.2686,-110.8478,0.03
47.2726,-110.7894,0.04
47.2766,-110.731,0.05
47.2806,-110.6726,0.08
47.2845,-110.6142,0.09
47.2884,-110.5558,0.08
47.2922,-110.4974,0.07
47.296,-110.4389,0.08
47.2997,-110.3805,0.09
47.3035,-110.322,0.1
47.3071,-110.2635,0.12
47.3108,-110.2051,0.1
47.3144,-110.1466,0.07
47.3179,-110.0881,0.06
47.3214,-110.0295,0.06
47.3249,-109.971,0.06
47.3283,-109.9125,0.05
47.3317,-109.8539,0.04
47.3351,-109.7954,0.04
47.3384,-109.7368,0.03
47.3416,-109.6782,0.03
47.3449,-109.6196,0.03
47.3481,-109.561,0.02
47.3512,-109.5024,0.04
47.3543,-109.4438,0.02
47.3574,-109.3852,0.02
47.3604,-109.3265,0.02
47.3634,-109.2679,0.02
47.3663,-109.2092,0.02
47.3692,-109.1506,0.03
47.3721,-109.0919,0.04
47.3749,-109.0332,0.05
47.3777,-108.9745,0.07
47.3804,-108.9158,0.07
47.3831,-108.8571,0.08
47.3858,-108.7984,0.07
47.3884,-108.7397,0.04
47.391,-108.681,0.06
47.3935,-108.6222,0.05
47.396,-108.5635,0.05
47.3985,-108.5047,0.04
47.4009,-108.446,0.04
47.4033,-108.3872,0.04
47.4056,-108.3284,0.04
47.4079,-108.2696,0.04
47.4102,-108.2109,0.02
47.4124,-108.1521,0.02
47.4145,-108.0933,0.03
47.4167,-108.0345,0.03
47.4188,-107.9756,0.02
47.4208,-107.9168,0.01
47.4228,-107.858,0.02
47.4248,-107.7992,0.02
47.4267,-107.7403,0.03
47.4286,-107.6815,0.03
47.4304,-107.6226,0.03
47.4322,-107.5638,0.02
47.434,-107.5049,0.02
47.4357,-107.446,0.02
47.4374,-107.3872,0.03
47.439,-107.3283,0.02
47.4406,-107.2694,0.02
47.4422,-107.2105,0.01
47.4437,-107.1516,0.01
47.4452,-107.0927,0.01
47.4466,-107.0338,0.01
47.448,-106.9749,0.01
47.4494,-106.916,0
45.8756,-88.7862,0.01
45.8089,-88.4605,0.01
45.7977,-88.4063,0.01
45.7864,-88.3522,0.01
45.7751,-88.2981,0.01
45.7638,-88.244,0.01
45.7524,-88.1899,0.02
45.741,-88.1359,0.03
45.7295,-88.0819,0.04
45.7181,-88.0279,0.04
45.7066,-87.974,0.04
45.695,-87.9201,0.05
45.6834,-87.8662,0.08
45.6718,-87.8124,0.1
45.6602,-87.7585,0.11
45.6485,-87.7048,0.11
45.6368,-87.651,0.1
45.625,-87.5973,0.07
45.6132,-87.5436,0.05
45.6014,-87.49,0.06
45.5895,-87.4363,0.07
45.5776,-87.3827,0.06
45.5657,-87.3292,0.06
45.5538,-87.2757,0.06
45.5418,-87.2222,0.06
45.5297,-87.1687,0.05
45.5177,-87.1153,0.05
45.5056,-87.0619,0.03
45.4935,-87.0085,0.05
45.4813,-86.9552,0.05
45.4691,-86.9019,0.05
45.4569,-86.8486,0.05
45.4446,-86.7954,0.04
45.4323,-86.7422,0.01
45.3453,-86.3706,0.01
45.1403,-85.5276,0.01
45.1272,-85.4752,0.01
45.1141,-85.4228,0.02
45.1009,-85.3705,0.02
45.0877,-85.3182,0.03
45.0745,-85.2659,0.02
45.0613,-85.2137,0.03
45.048,-85.1615,0.03
45.0347,-85.1093,0.02
45.0213,-85.0572,0.02
45.0079,-85.0051,0.04
44.9945,-84.953,0.04
44.9811,-84.901,0.04
44.9676,-84.849,0.04
44.9541,-84.797,0.05
44.9405,-84.7451,0.05
44.927,-84.6932,0
44.9134,-84.6413,0.02
44.8997,-84.5895,0.01
44.7195,-83.919,0.01
44.7055,-83.8677,0.01
44.6346,-83.6116,0.01
44.6203,-83.5605,0.01
41.4583,-74.6648,0
41.439,-74.6209,0
41.381,-74.4894,0
41.3617,-74.4456,0
41.3423,-74.4019,0
41.3229,-74.3582,0
41.3034,-74.3146,0
41.284,-74.271,0
41.2645,-74.2274,0
41.245,-74.1839,0
41.2255,-74.1404,0
41.2059,-74.097,0
41.1864,-74.0536,0.01
41.1668,-74.0102,0.01
41.1472,-73.9669,0.03
41.1275,-73.9236,0.05
41.1079,-73.8804,0.05
41.0882,-73.8372,0.06
41.0685,-73.794,0.06
41.0488,-73.7509,0.06
41.0291,-73.7078,0.12
41.0093,-73.6648,0.19
40.9895,-73.6218,0.26
40.9697,-73.5788,0.26
40.9499,-73.5359,0.24
40.9301,-73.493,0.21
40.9102,-73.4501,0.22
40.8903,-73.4073,0.26
40.8704,-73.3645,0.27
40.8505,-73.3218,0.27
40.8306,-73.2791,0.26
40.8106,-73.2365,0.28
40.7906,-73.1938,0.27
40.7706,-73.1513,0.28
40.7506,-73.1087,0.28
40.7305,-73.0662,0.27
40.7104,-73.0238,0.27
40.6903,-72.9814,0.29
40.6702,-72.939,0.34
40.6501,-72.8966,0.4
40.6299,-72.8543,0.43
45.2681,-124.1229,0.25
45.281,-124.0702,0.26
45.2938,-124.0174,0.26
45.3065,-123.9646,0.27
45.3193,-123.9118,0.31
45.332,-123.859,0.31
45.3447,-123.8061,0.34
45.3573,-123.7532,0.39
45.3699,-123.7002,0.42
45.3825,-123.6472,0.43
45.3951,-123.5942,0.47
45.4076,-123.5412,0.55
45.4201,-123.4881,0.55
45.4325,-123.4349,0.43
45.4449,-123.3818,0.37
45.4573,-123.3286,0.32
45.4696,-123.2754,0.24
45.4819,-123.2222,0.21
45.4942,-123.1689,0.21
45.5065,-123.1156,0.18
45.5187,-123.0622,0.17
45.5309,-123.0088,0.16
45.543,-122.9554,0.16
45.5551,-122.902,0.16
45.5672,-122.8485,0.2
45.5792,-122.795,0.29
45.5912,-122.7415,0.26
45.6032,-122.6879,0.26
45.6151,-122.6343,0.27
45.627,-122.5806,0.36
45.6389,-122.527,0.38
45.6508,-122.4733,0.39
45.6626,-122.4196,0.5
45.6743,-122.3658,0.71
45.6861,-122.312,0.86
45.6978,-122.2582,1.04
45.7094,-122.2043,1.19
45.7211,-122.1504,1.05
45.7327,-122.0965,1.09
45.7442,-122.0426,1.1
45.7557,-121.9886,1.01
45.7672,-121.9346,1.14
45.7787,-121.8805,0.94
45.7901,-121.8264,0.96
45.8015,-121.7723,1.16
45.8129,-121.7182,0.95
45.8242,-121.664,0.65
45.8355,-121.6098,0.58
45.8467,-121.5556,0.41
45.8579,-121.5013,0.33
45.8691,-121.4471,0.37
45.8803,-121.3927,0.42
45.8914,-121.3384,0.45
45.9024,-121.284,0.46
45.9135,-121.2296,0.48
45.9245,-121.1752,0.49
45.9355,-121.1207,0.33
45.9464,-121.0662,0.42
45.9573,-121.0117,0.43
45.9682,-120.9571,0.46
45.979,-120.9025,0.52
45.9898,-120.8479,0.62
46.0005,-120.7932,0.59
46.0113,-120.7386,0.58
46.0219,-120.6838,0.58
46.0326,-120.6291,0.55
46.0432,-120.5743,0.55
46.0538,-120.5195,0.62
46.0643,-120.4647,0.63
46.0748,-120.4099,0.55
46.0853,-120.355,0.21
46.0958,-120.3001,0.18
46.1062,-120.2451,0.34
46.1165,-120.1902,0.29
46.1269,-120.1352,0.25
46.1371,-120.0801,0.22
46.1474,-120.0251,0.17
46.1576,-119.97,0.15
46.1678,-119.9149,0.14
46.178,-119.8597,0.13
46.1881,-119.8046,0.12
46.1982,-119.7494,0.11
46.2082,-119.6941,0.1
46.2182,-119.6389,0.1
46.2282,-119.5836,0.09
46.2381,-119.5283,0.09
46.248,-119.473,0.08
46.2579,-119.4176,0.08
46.2677,-119.3622,0.08
46.2775,-119.3068,0.07
46.2872,-119.2514,0.08
46.297,-119.1959,0.09
46.3066,-119.1404,0.1
46.3163,-119.0849,0.1
46.3259,-119.0293,0.11
46.3355,-118.9737,0.11
46.345,-118.9181,0.12
46.3545,-118.8625,0.12
46.3639,-118.8068,0.12
46.3734,-118.7511,0.12
46.3828,-118.6954,0.12
46.3921,-118.6397,0.14
46.4014,-118.5839,0.15
46.4107,-118.5281,0.15
46.4199,-118.4723,0.16
46.4291,-118.4164,0.18
46.4383,-118.3606,0.18
46.4474,-118.3047,0.2
46.4565,-118.2487,0.19
46.4656,-118.1928,0.2
46.4746,-118.1368,0.16
46.4836,-118.0808,0.16
46.4925,-118.0248,0.16
46.5014,-117.9687,0.17
46.5103,-117.9127,0.08
46.5191,-117.8566,0.08
46.5279,-117.8004,0.08
46.5367,-117.7443,0.08
46.5454,-117.6881,0.08
46.5541,-117.6319,0.07
46.5627,-117.5757,0.07
46.5713,-117.5194,0.07
46.5799,-117.4632,0.08
46.5884,-117.4069,0.09
46.5969,-117.3505,0.07
46.6054,-117.2942,0.08
46.6138,-117.2378,0.09
46.6222,-117.1814,0.1
46.6305,-117.125,0.12
46.6388,-117.0685,0.14
46.6471,-117.0121,0.16
46.6553,-116.9556,0.17
46.6635,-116.8991,0.18
46.6717,-116.8425,0.18
46.6798,-116.786,0.19
46.6879,-116.7294,0.2
46.6959,-116.6728,0.23
46.7039,-116.6161,0.28
46.7119,-116.5595,0.3
46.7198,-116.5028,0.34
46.7277,-116.4461,0.49
46.7356,-116.3894,0.59
46.7434,-116.3326,0.55
46.7512,-116.2759,0.53
46.7589,-116.2191,0.51
46.7666,-116.1623,0.53
46.7743,-116.1054,0.62
46.7819,-116.0486,0.56
46.7895,-115.9917,0.39
46.797,-115.9348,0.41
46.8045,-115.8779,0.46
46.812,-115.8209,0.49
46.8194,-115.7639,0.57
46.8268,-115.707,0.54
46.8342,-115.65,0.47
46.8415,-115.5929,0.49
46.8488,-115.5359,0.53
46.856,-115.4788,0.54
46.8632,-115.4217,0.54
46.8704,-115.3646,0.54
46.8775,-115.3074,0.69
46.8846,-115.2503,0.74
46.8916,-115.1931,0.68
46.8986,-115.1359,0.54
46.9056,-115.0787,0.58
46.9125,-115.0215,0.79
46.9194,-114.9642,0.96
46.9263,-114.9069,1.1
46.9331,-114.8496,0.64
46.9399,-114.7923,0.39
46.9466,-114.735,0.25
46.9533,-114.6776,0.27
46.9599,-114.6202,0.52
46.9666,-114.5628,0.35
46.9731,-114.5054,0.34
46.9797,-114.448,0.22
46.9862,-114.3905,0.32
46.9927,-114.333,0.28
46.9991,-114.2755,0.18
47.0055,-114.218,0.14
47.0118,-114.1605,0.26
47.0181,-114.1029,0.36
47.0244,-114.0454,0.56
47.0306,-113.9878,0.77
47.0368,-113.9302,0.83
47.043,-113.8726,0.65
47.0491,-113.8149,0.64
47.0551,-113.7573,0.55
47.0612,-113.6996,0.57
47.0672,-113.6419,0.46
47.0731,-113.5842,0.5
47.079,-113.5264,0.31
47.0849,-113.4687,0.22
47.0907,-113.4109,0.15
47.0965,-113.3531,0.12
47.1023,-113.2953,0.08
47.108,-113.2375,0.1
47.1137,-113.1797,0.09
47.1193,-113.1218,0.17
47.1249,-113.064,0.35
47.1305,-113.0061,0.26
47.136,-112.9482,0.25
47.1415,-112.8903,0.37
47.1469,-112.8323,0.32
47.1523,-112.7744,0.3
47.1577,-112.7164,0.3
47.163,-112.6584,0.26
47.1683,-112.6004,0.25
47.1735,-112.5424,0.1
47.1787,-112.4844,0.1
47.1839,-112.4264,0.07
47.189,-112.3683,0.08
47.1941,-112.3102,0.08
47.1992,-112.2521,0.07
47.2042,-112.194,0.05
47.2091,-112.1359,0.05
47.214,-112.0778,0.04
47.2189,-112.0196,0.05
47.2238,-111.9615,0.03
47.2286,-111.9033,0.03
47.2333,-111.8451,0.03
47.2381,-111.7869,0.02
47.2427,-111.7287,0.01
47.2474,-111.6704,0.01
47.252,-111.6122,0.01
47.2566,-111.5539,0.01
47.2611,-111.4957,0
47.2656,-111.4374,0.01
47.27,-111.3791,0.01
47.2744,-111.3208,0.01
47.2788,-111.2624,0.01
47.2831,-111.2041,0.01
47.2874,-111.1457,0.02
47.2916,-111.0874,0.01
47.2958,-111.029,0.01
47.3,-110.9706,0.02
47.3041,-110.9122,0.03
47.3082,-110.8538,0.03
47.3122,-110.7953,0.04
47.3162,-110.7369,0.04
47.3202,-110.6784,0.05
47.3241,-110.62,0.09
47.328,-110.5615,0.07
47.3318,-110.503,0.08
47.3356,-110.4445,0.1
47.3394,-110.386,0.11
47.3431,-110.3275,0.11
47.3468,-110.2689,0.1
47.3504,-110.2104,0.09
47.354,-110.1518,0.06
47.3576,-110.0933,0.05
47.3611,-110.0347,0.06
47.3646,-109.9761,0.06
47.368,-109.9175,0.06
47.3714,-109.8589,0.05
47.3748,-109.8003,0.04
47.3781,-109.7417,0.03
47.3813,-109.683,0.02
47.3846,-109.6244,0.03
47.3878,-109.5657,0.02
47.3909,-109.507,0.01
47.394,-109.4484,0.01
47.3971,-109.3897,0.01
47.4001,-109.331,0.02
47.4031,-109.2723,0.01
47.4061,-109.2136,0.02
47.409,-109.1548,0.03
47.4118,-109.0961,0.04
47.4147,-109.0374,0.05
47.4175,-108.9786,0.06
47.4202,-108.9199,0.08
47.4229,-108.8611,0.08
47.4256,-108.8023,0.07
47.4282,-108.7435,0.05
47.4308,-108.6847,0.06
47.4333,-108.626,0.05
47.4358,-108.5671,0.04
47.4383,-108.5083,0.04
47.4407,-108.4495,0.04
47.4431,-108.3907,0.04
47.4454,-108.3319,0.04
47.4477,-108.273,0.04
47.45,-108.2142,0.04
47.4522,-108.1553,0.03
47.4543,-108.0964,0.03
47.4565,-108.0376,0.04
47.4586,-107.9787,0.03
47.4606,-107.9198,0.02
47.4626,-107.8609,0.02
47.4646,-107.802,0.03
47.4665,-107.7431,0.03
47.4684,-107.6842,0.03
47.4703,-107.6253,0.02
47.4721,-107.5664,0.02
47.4738,-107.5075,0.02
47.4756,-107.4486,0.02
47.4772,-107.3896,0.03
47.4789,-107.3307,0.03
47.4805,-107.2717,0.02
47.482,-107.2128,0.02
47.4836,-107.1538,0.01
47.485,-107.0949,0.01
47.4865,-107.0359,0
45.9024,-88.716,0.02
45.8914,-88.6616,0.01
45.8803,-88.6073,0.01
45.8467,-88.4444,0.01
45.8355,-88.3902,0.01
45.8242,-88.336,0.01
45.8129,-88.2818,0.01
45.8015,-88.2277,0.01
